time,open,high,low,close,Plot,Plot,Shapes,Shapes,Plot,Plot,Plot,Plot,Shapes,Shapes,Plot,Plot,Plot,Plot,Shapes,Shapes,Plot,Plot
820620000,1.7979100000000001,1.8057100000000001,1.79271,1.8057100000000001,-9.132422151836242e+307,-7.596601105331651e+307,NaN,NaN,NaN,NaN,-9.132422151836242e+307,-7.596601105331651e+307,NaN,NaN,NaN,NaN,-9.132422151836242e+307,-7.596601105331651e+307,NaN,NaN,NaN,NaN
820706400,1.8057100000000001,1.82321,1.80531,1.80701,1.087756493091063e+308,1.154116417975451e+308,NaN,NaN,NaN,NaN,1.087756493091063e+308,1.154116417975451e+308,NaN,NaN,NaN,NaN,1.087756493091063e+308,1.154116417975451e+308,NaN,NaN,NaN,NaN
820792800,1.80701,1.81011,1.79711,1.80261,-1.4088801188123054e+308,NaN,-1.4088801188123054e+308,NaN,NaN,NaN,-1.4088801188123054e+308,NaN,-1.4088801188123054e+308,NaN,NaN,NaN,-1.4088801188123054e+308,NaN,-1.4088801188123054e+308,NaN,NaN,NaN
821052000,1.80261,1.80701,1.80001,1.80411,NaN,-7.120051697983533e+307,NaN,NaN,NaN,NaN,NaN,-7.120051697983533e+307,NaN,NaN,NaN,NaN,NaN,-7.120051697983533e+307,NaN,NaN,NaN,NaN
821138400,1.80411,1.81011,1.80151,1.80151,9.612756282470714e+307,5.789787135236245e+307,NaN,NaN,NaN,NaN,9.612756282470714e+307,5.789787135236245e+307,NaN,NaN,NaN,NaN,9.612756282470714e+307,5.789787135236245e+307,NaN,NaN,NaN,NaN
821224800,1.80151,1.8020100000000001,1.79131,1.79131,-7.816770863359403e+307,-8.796155407803893e+307,NaN,NaN,NaN,NaN,-7.816770863359403e+307,-8.796155407803893e+307,NaN,NaN,NaN,NaN,-7.816770863359403e+307,-8.796155407803893e+307,NaN,NaN,NaN,NaN
821311200,1.79131,1.80111,1.78321,1.79321,1.18756578947176e+308,1.0477039935295715e+308,NaN,NaN,NaN,NaN,1.18756578947176e+308,1.0477039935295715e+308,NaN,NaN,NaN,NaN,1.18756578947176e+308,1.0477039935295715e+308,NaN,NaN,NaN,NaN
821397600,1.79321,1.8040100000000001,1.79111,1.79821,NaN,-1.3570034619508327e+308,NaN,NaN,NaN,NaN,NaN,-1.3570034619508327e+308,NaN,NaN,NaN,NaN,NaN,-1.3570034619508327e+308,NaN,NaN,NaN,NaN
821656800,1.79821,1.80441,1.79711,1.8037100000000001,-7.326409783363311e+307,NaN,NaN,NaN,NaN,NaN,-7.326409783363311e+307,NaN,NaN,NaN,NaN,NaN,-7.326409783363311e+307,NaN,NaN,NaN,NaN,NaN
821743200,1.8037100000000001,1.8140100000000001,1.80341,1.8140100000000001,5.957590606146743e+307,9.258803059268809e+307,NaN,NaN,NaN,NaN,5.957590606146743e+307,9.258803059268809e+307,NaN,NaN,NaN,NaN,5.957590606146743e+307,9.258803059268809e+307,NaN,NaN,NaN,NaN
