time,open,high,low,close,Plot,Plot,Shapes,Shapes,Plot,Plot,Plot,Plot,Shapes,Shapes,Plot,Plot,Plot,Plot,Shapes,Shapes,Plot,Plot
1108504800,2.33353,2.33713,2.31633,2.33113,-7.090458457553849e+307,-1.2004925532982115e+308,-7.090458457553849e+307,NaN,NaN,NaN,-7.090458457553849e+307,-1.2004925532982115e+308,-7.090458457553849e+307,NaN,NaN,NaN,-7.090458457553849e+307,-1.2004925532982115e+308,-7.090458457553849e+307,NaN,NaN,NaN
1108591200,2.33113,2.33543,2.32153,2.33003,5.76572290508771e+307,NaN,NaN,5.76572290508771e+307,NaN,NaN,5.76572290508771e+307,NaN,NaN,5.76572290508771e+307,NaN,NaN,5.76572290508771e+307,NaN,NaN,5.76572290508771e+307,NaN,NaN
1108677600,2.33003,2.33593,2.32513,2.33163,-8.759595737610243e+307,7.406158433758051e+307,NaN,NaN,NaN,NaN,-8.759595737610243e+307,7.406158433758051e+307,NaN,NaN,NaN,NaN,-8.759595737610243e+307,7.406158433758051e+307,NaN,NaN,NaN,NaN
1108936800,2.33083,2.3426299999999998,2.32553,2.33783,1.0433493964711758e+308,-6.022439532768817e+307,1.0433493964711758e+308,NaN,NaN,NaN,1.0433493964711758e+308,-6.022439532768817e+307,1.0433493964711758e+308,NaN,NaN,NaN,1.0433493964711758e+308,-6.022439532768817e+307,1.0433493964711758e+308,NaN,NaN,NaN
1109023200,2.33783,2.35043,2.33103,2.34143,-1.3513633161461606e+308,9.149613418762559e+307,NaN,-1.3513633161461606e+308,NaN,NaN,-1.3513633161461606e+308,9.149613418762559e+307,NaN,-1.3513633161461606e+308,NaN,NaN,-1.3513633161461606e+308,9.149613418762559e+307,NaN,-1.3513633161461606e+308,NaN,NaN
1109109600,2.34143,2.37923,2.3388299999999997,2.37593,NaN,-1.0898041330175422e+308,NaN,NaN,NaN,NaN,NaN,-1.0898041330175422e+308,NaN,NaN,NaN,NaN,NaN,-1.0898041330175422e+308,NaN,NaN,NaN,NaN
1109196000,2.37593,2.38363,2.36363,2.3649299999999998,9.220320475623852e+307,1.4115322557576843e+308,NaN,9.220320475623852e+307,NaN,NaN,9.220320475623852e+307,1.4115322557576843e+308,NaN,9.220320475623852e+307,NaN,NaN,9.220320475623852e+307,1.4115322557576843e+308,NaN,9.220320475623852e+307,NaN,NaN
1109282400,2.3649299999999998,2.37963,2.36293,2.37743,-7.497655232986732e+307,NaN,-7.497655232986732e+307,NaN,NaN,NaN,-7.497655232986732e+307,NaN,-7.497655232986732e+307,NaN,NaN,NaN,-7.497655232986732e+307,NaN,-7.497655232986732e+307,NaN,NaN,NaN
1109541600,2.37663,2.37863,2.3609299999999998,2.36953,1.139084029913897e+308,-9.630851751164782e+307,NaN,NaN,NaN,NaN,1.139084029913897e+308,-9.630851751164782e+307,NaN,NaN,NaN,NaN,1.139084029913897e+308,-9.630851751164782e+307,NaN,NaN,NaN,NaN
1109628000,2.36953,2.38833,2.3647299999999998,2.38353,-1.3567551183187944e+308,7.831485491327716e+307,NaN,-1.3567551183187944e+308,NaN,NaN,-1.3567551183187944e+308,7.831485491327716e+307,NaN,-1.3567551183187944e+308,NaN,NaN,-1.3567551183187944e+308,7.831485491327716e+307,NaN,-1.3567551183187944e+308,NaN,NaN
