time,open,high,low,close,Plot,Plot,Shapes,Shapes,Plot,Plot,Plot,Plot,Shapes,Shapes,Plot,Plot,Plot,Plot,Shapes,Shapes,Plot,Plot
1233525600,1.44902,1.44902,1.40517,1.42647,1.057908765381616e+308,-7.401953255514741e+307,NaN,NaN,NaN,NaN,1.057908765381616e+308,-7.401953255514741e+307,NaN,NaN,NaN,NaN,1.057908765381616e+308,-7.401953255514741e+307,NaN,NaN,NaN,NaN
1233612000,1.42647,1.44865,1.4153499999999999,1.4459,-1.3702208504662577e+308,6.019020022921524e+307,NaN,-1.3702208504662577e+308,NaN,NaN,-1.3702208504662577e+308,6.019020022921524e+307,NaN,-1.3702208504662577e+308,NaN,NaN,-1.3702208504662577e+308,6.019020022921524e+307,NaN,-1.3702208504662577e+308,NaN,NaN
1233698400,1.4459,1.45776,1.43232,1.44663,NaN,-9.14441831584552e+307,NaN,NaN,NaN,NaN,NaN,-9.14441831584552e+307,NaN,NaN,NaN,NaN,NaN,-9.14441831584552e+307,NaN,NaN,NaN,NaN
1233784800,1.44663,1.47032,1.43658,1.46098,9.348984993695293e+307,1.08918534789829e+308,NaN,9.348984993695293e+307,NaN,NaN,9.348984993695293e+307,1.08918534789829e+308,NaN,9.348984993695293e+307,NaN,NaN,9.348984993695293e+307,1.08918534789829e+308,NaN,9.348984993695293e+307,NaN,NaN
1233871200,1.46098,1.4845,1.45879,1.48062,-7.602280901884947e+307,-1.4107307950834722e+308,-7.602280901884947e+307,NaN,NaN,NaN,-7.602280901884947e+307,-1.4107307950834722e+308,-7.602280901884947e+307,NaN,NaN,NaN,-7.602280901884947e+307,-1.4107307950834722e+308,-7.602280901884947e+307,NaN,NaN,NaN
1234130400,1.48062,1.49857,1.47016,1.48979,1.1549793231566008e+308,NaN,NaN,1.1549793231566008e+308,NaN,NaN,1.1549793231566008e+308,NaN,NaN,1.1549793231566008e+308,NaN,NaN,1.1549793231566008e+308,NaN,NaN,1.1549793231566008e+308,NaN,NaN
1234216800,1.48979,1.4914,1.44539,1.45413,NaN,9.625383403625261e+307,NaN,NaN,NaN,NaN,NaN,9.625383403625261e+307,NaN,NaN,NaN,NaN,NaN,9.625383403625261e+307,NaN,NaN,NaN,NaN
1234303200,1.45413,1.45657,1.4315,1.43945,-7.125375189968011e+307,-7.82703881459301e+307,-7.125375189968011e+307,NaN,NaN,NaN,-7.125375189968011e+307,-7.82703881459301e+307,-7.125375189968011e+307,NaN,NaN,NaN,-7.125375189968011e+307,-7.82703881459301e+307,-7.125375189968011e+307,NaN,NaN,NaN
1234389600,1.43945,1.44136,1.41361,1.42675,5.794116020294058e+307,1.1891257517408543e+308,NaN,5.794116020294058e+307,NaN,NaN,5.794116020294058e+307,1.1891257517408543e+308,NaN,5.794116020294058e+307,NaN,NaN,5.794116020294058e+307,1.1891257517408543e+308,NaN,5.794116020294058e+307,NaN,NaN
1234476000,1.42675,1.46049,1.42523,1.44012,-8.802732082355415e+307,NaN,-8.802732082355415e+307,NaN,NaN,NaN,-8.802732082355415e+307,NaN,-8.802732082355415e+307,NaN,NaN,NaN,-8.802732082355415e+307,NaN,-8.802732082355415e+307,NaN,NaN,NaN
1234735200,1.44012,1.44012,1.41503,1.4294,1.0484873366917056e+308,-7.336033606254883e+307,NaN,NaN,NaN,NaN,1.0484873366917056e+308,-7.336033606254883e+307,NaN,NaN,NaN,NaN,1.0484873366917056e+308,-7.336033606254883e+307,NaN,NaN,NaN,NaN
1234821600,1.4294,1.43106,1.41242,1.42357,-1.3580180609114897e+308,5.965416376005294e+307,NaN,-1.3580180609114897e+308,NaN,NaN,-1.3580180609114897e+308,5.965416376005294e+307,NaN,-1.3580180609114897e+308,NaN,NaN,-1.3580180609114897e+308,5.965416376005294e+307,NaN,-1.3580180609114897e+308,NaN,NaN
1234908000,1.42357,1.42995,1.4093,1.421,NaN,-9.062980778041986e+307,NaN,NaN,NaN,NaN,NaN,-9.062980778041986e+307,NaN,NaN,NaN,NaN,NaN,-9.062980778041986e+307,NaN,NaN,NaN,NaN
1234994400,1.421,1.44474,1.42058,1.42921,9.265725644379503e+307,1.0794853790341334e+308,NaN,9.265725644379503e+307,NaN,NaN,9.265725644379503e+307,1.0794853790341334e+308,NaN,9.265725644379503e+307,NaN,NaN,9.265725644379503e+307,1.0794853790341334e+308,NaN,9.265725644379503e+307,NaN,NaN
1235080800,1.42921,1.44852,1.41514,1.44258,-7.534577192697944e+307,-1.3981672357090999e+308,-7.534577192697944e+307,NaN,NaN,NaN,-7.534577192697944e+307,-1.3981672357090999e+308,-7.534577192697944e+307,NaN,NaN,NaN,-7.534577192697944e+307,-1.3981672357090999e+308,-7.534577192697944e+307,NaN,NaN,NaN
1235340000,1.44258,1.46613,1.43648,1.44868,1.144693412227868e+308,NaN,NaN,1.144693412227868e+308,NaN,NaN,1.144693412227868e+308,NaN,NaN,1.144693412227868e+308,NaN,NaN,1.144693412227868e+308,NaN,NaN,1.144693412227868e+308,NaN,NaN
1235426400,1.44868,1.45783,1.43751,1.44795,NaN,9.539662530221215e+307,NaN,NaN,NaN,NaN,NaN,9.539662530221215e+307,NaN,NaN,NaN,NaN,NaN,9.539662530221215e+307,NaN,NaN,NaN,NaN
1235512800,1.44795,1.46071,1.41738,1.41926,-7.061918664757234e+307,-7.757333476611192e+307,-7.061918664757234e+307,NaN,NaN,NaN,-7.061918664757234e+307,-7.757333476611192e+307,-7.061918664757234e+307,NaN,NaN,NaN,-7.061918664757234e+307,-7.757333476611192e+307,-7.061918664757234e+307,NaN,NaN,NaN
1235599200,1.41926,1.43841,1.4161,1.43153,5.742515303207101e+307,1.1785357426210018e+308,NaN,5.742515303207101e+307,NaN,NaN,5.742515303207101e+307,1.1785357426210018e+308,NaN,5.742515303207101e+307,NaN,NaN,5.742515303207101e+307,1.1785357426210018e+308,NaN,5.742515303207101e+307,NaN,NaN
1235685600,1.43153,1.43651,1.41102,1.43149,-8.724337503064466e+307,NaN,-8.724337503064466e+307,NaN,NaN,NaN,-8.724337503064466e+307,NaN,-8.724337503064466e+307,NaN,NaN,NaN,-8.724337503064466e+307,NaN,-8.724337503064466e+307,NaN,NaN,NaN
1235944800,1.43149,1.43149,1.39566,1.40539,1.0391498125136618e+308,-7.270701018275817e+307,NaN,NaN,NaN,NaN,1.0391498125136618e+308,-7.270701018275817e+307,NaN,NaN,NaN,NaN,1.0391498125136618e+308,-7.270701018275817e+307,NaN,NaN,NaN,NaN
1236031200,1.40539,1.41568,1.39831,1.40479,-1.345923945861906e+308,5.912290107624405e+307,NaN,-1.345923945861906e+308,NaN,NaN,-1.345923945861906e+308,5.912290107624405e+307,NaN,-1.345923945861906e+308,NaN,NaN,-1.345923945861906e+308,5.912290107624405e+307,NaN,-1.345923945861906e+308,NaN,NaN
1236117600,1.40479,1.4199,1.3983,1.41935,NaN,-8.982268499334707e+307,NaN,NaN,NaN,NaN,NaN,-8.982268499334707e+307,NaN,NaN,NaN,NaN,NaN,-8.982268499334707e+307,NaN,NaN,NaN,NaN
1236204000,1.41935,1.42334,1.4037,1.41167,9.183207778684999e+307,1.0698717952798646e+308,NaN,9.183207778684999e+307,NaN,NaN,9.183207778684999e+307,1.0698717952798646e+308,NaN,9.183207778684999e+307,NaN,NaN,9.183207778684999e+307,1.0698717952798646e+308,NaN,9.183207778684999e+307,NaN,NaN
