time,open,high,low,close,Plot,Plot,Shapes,Shapes,Plot,Plot,Plot,Plot,Shapes,Shapes,Plot,Plot,Plot,Plot,Shapes,Shapes,Plot,Plot
1315515600,123.657,124.24,122.358,123.044,1.4165090872525214e+308,7.313930579016199e+307,1.4165090872525214e+308,NaN,NaN,NaN,1.4165090872525214e+308,7.313930579016199e+307,1.4165090872525214e+308,NaN,NaN,NaN,1.4165090872525214e+308,7.313930579016199e+307,1.4165090872525214e+308,NaN,NaN,NaN
1315774800,123.044,123.044,121.288,122.435,NaN,-1.0976293368552682e+308,NaN,NaN,NaN,NaN,NaN,-1.0976293368552682e+308,NaN,NaN,NaN,NaN,NaN,-1.0976293368552682e+308,NaN,NaN,NaN,NaN
1315861200,122.435,122.495,121.268,121.39,-9.395024457566184e+307,1.2694803725264704e+308,NaN,NaN,NaN,NaN,-9.395024457566184e+307,1.2694803725264704e+308,NaN,NaN,NaN,NaN,-9.395024457566184e+307,1.2694803725264704e+308,NaN,NaN,NaN,NaN
1315947600,121.39,121.57000000000001,120.705,120.81,7.347378268066652e+307,NaN,7.347378268066652e+307,NaN,NaN,NaN,7.347378268066652e+307,NaN,7.347378268066652e+307,NaN,NaN,NaN,7.347378268066652e+307,NaN,7.347378268066652e+307,NaN,NaN,NaN
1316034000,120.81,122.3,120.67,121.16,-1.1026489585696336e+308,-8.962081795884543e+307,NaN,-1.1026489585696336e+308,NaN,NaN,-1.1026489585696336e+308,-8.962081795884543e+307,NaN,-1.1026489585696336e+308,NaN,NaN,-1.1026489585696336e+308,-8.962081795884543e+307,NaN,-1.1026489585696336e+308,NaN,NaN
1316120400,121.16,121.762,120.786,121.306,1.275285894509102e+308,7.008795487561292e+307,1.275285894509102e+308,NaN,NaN,NaN,1.275285894509102e+308,7.008795487561292e+307,1.275285894509102e+308,NaN,NaN,NaN,1.275285894509102e+308,7.008795487561292e+307,1.275285894509102e+308,NaN,NaN,NaN
1316379600,121.306,121.306,119.473,120.245,NaN,-1.0518365549213207e+308,NaN,NaN,NaN,NaN,NaN,-1.0518365549213207e+308,NaN,NaN,NaN,NaN,NaN,-1.0518365549213207e+308,NaN,NaN,NaN,NaN
1316466000,120.245,120.581,119.771,120.265,-9.00306672483827e+307,1.2165180145458764e+308,NaN,NaN,NaN,NaN,-9.00306672483827e+307,1.2165180145458764e+308,NaN,NaN,NaN,NaN,-9.00306672483827e+307,1.2165180145458764e+308,NaN,NaN,NaN,NaN
1316552400,120.265,120.6,118.366,118.5,7.040847748592966e+307,NaN,7.040847748592966e+307,NaN,NaN,NaN,7.040847748592966e+307,NaN,7.040847748592966e+307,NaN,NaN,NaN,7.040847748592966e+307,NaN,7.040847748592966e+307,NaN,NaN,NaN
1316638800,118.5,119.125,116.837,116.935,-1.0566467594537292e+308,-8.588186307149756e+307,NaN,-1.0566467594537292e+308,NaN,NaN,-1.0566467594537292e+308,-8.588186307149756e+307,NaN,-1.0566467594537292e+308,NaN,NaN,-1.0566467594537292e+308,-8.588186307149756e+307,NaN,-1.0566467594537292e+308,NaN,NaN
1316725200,116.935,118.77,116.89,118.586,1.2220813318121818e+308,6.71639054483166e+307,1.2220813318121818e+308,NaN,NaN,NaN,1.2220813318121818e+308,6.71639054483166e+307,1.2220813318121818e+308,NaN,NaN,NaN,1.2220813318121818e+308,6.71639054483166e+307,1.2220813318121818e+308,NaN,NaN,NaN
1316984400,118.586,119.02,117.763,118.835,NaN,-1.0079542347496817e+308,NaN,NaN,NaN,NaN,NaN,-1.0079542347496817e+308,NaN,NaN,NaN,NaN,NaN,-1.0079542347496817e+308,NaN,NaN,NaN,NaN
1317070800,118.835,120.45,118.502,120.075,-8.627461356592119e+307,1.1657652309892503e+308,NaN,NaN,NaN,NaN,-8.627461356592119e+307,1.1657652309892503e+308,NaN,NaN,NaN,NaN,-8.627461356592119e+307,1.1657652309892503e+308,NaN,NaN,NaN,NaN
1317157200,120.075,120.232,118.959,119.311,6.747105594702303e+307,NaN,6.747105594702303e+307,NaN,NaN,NaN,6.747105594702303e+307,NaN,6.747105594702303e+307,NaN,NaN,NaN,6.747105594702303e+307,NaN,6.747105594702303e+307,NaN,NaN,NaN
1317243600,119.311,120.848,118.771,120.07000000000001,-1.0125637589250568e+308,-8.229889631244416e+307,NaN,-1.0125637589250568e+308,NaN,NaN,-1.0125637589250568e+308,-8.229889631244416e+307,NaN,-1.0125637589250568e+308,NaN,NaN,-1.0125637589250568e+308,-8.229889631244416e+307,NaN,-1.0125637589250568e+308,NaN,NaN
1317330000,120.07000000000001,120.795,119.119,120.139,1.1710964482507076e+308,6.436184652664203e+307,1.1710964482507076e+308,NaN,NaN,NaN,1.1710964482507076e+308,6.436184652664203e+307,1.1710964482507076e+308,NaN,NaN,NaN,1.1710964482507076e+308,6.436184652664203e+307,1.1710964482507076e+308,NaN,NaN,NaN
1317589200,120.139,120.352,118.197,118.242,NaN,-9.659026724221548e+307,NaN,NaN,NaN,NaN,NaN,-9.659026724221548e+307,NaN,NaN,NaN,NaN,NaN,-9.659026724221548e+307,NaN,NaN,NaN,NaN
1317675600,118.242,119.096,117.73,118.906,-8.267526136859485e+307,1.1171298390437196e+308,NaN,NaN,NaN,NaN,-8.267526136859485e+307,1.1171298390437196e+308,NaN,NaN,NaN,NaN,-8.267526136859485e+307,1.1171298390437196e+308,NaN,NaN,NaN,NaN
1317762000,118.906,119.125,118.085,118.7,6.465618279440918e+307,-1.4165368526396176e+308,6.465618279440918e+307,NaN,NaN,NaN,6.465618279440918e+307,-1.4165368526396176e+308,6.465618279440918e+307,NaN,NaN,NaN,6.465618279440918e+307,-1.4165368526396176e+308,6.465618279440918e+307,NaN,NaN,NaN
1317848400,118.7,118.848,116.963,118.462,-9.703198885675828e+307,NaN,NaN,-9.703198885675828e+307,NaN,NaN,-9.703198885675828e+307,NaN,NaN,-9.703198885675828e+307,NaN,NaN,-9.703198885675828e+307,NaN,NaN,-9.703198885675828e+307,NaN,NaN
1317934800,118.462,119.991,118.253,119.563,1.1222386394461336e+308,9.39520861204369e+307,1.1222386394461336e+308,NaN,NaN,NaN,1.1222386394461336e+308,9.39520861204369e+307,1.1222386394461336e+308,NaN,NaN,NaN,1.1222386394461336e+308,9.39520861204369e+307,1.1222386394461336e+308,NaN,NaN,NaN
1318194000,119.563,120.3,119.155,120.102,-1.4230148857113994e+308,-7.34752228606385e+307,NaN,-1.4230148857113994e+308,NaN,NaN,-1.4230148857113994e+308,-7.34752228606385e+307,NaN,-1.4230148857113994e+308,NaN,NaN,-1.4230148857113994e+308,-7.34752228606385e+307,NaN,-1.4230148857113994e+308,NaN,NaN
1318280400,120.102,120.213,119.364,119.377,NaN,1.1026705718973855e+308,NaN,NaN,NaN,NaN,NaN,1.1026705718973855e+308,NaN,NaN,NaN,NaN,NaN,1.1026705718973855e+308,NaN,NaN,NaN,NaN
1318366800,119.377,122.368,119.229,121.68900000000001,9.43817429415192e+307,-1.2753108917412683e+308,NaN,NaN,NaN,NaN,9.43817429415192e+307,-1.2753108917412683e+308,NaN,NaN,NaN,NaN,9.43817429415192e+307,-1.2753108917412683e+308,NaN,NaN,NaN,NaN
1318453200,121.68900000000001,121.69500000000001,120.335,121.244,-7.381123594971611e+307,NaN,NaN,-7.381123594971611e+307,NaN,NaN,-7.381123594971611e+307,NaN,NaN,-7.381123594971611e+307,NaN,NaN,-7.381123594971611e+307,NaN,NaN,-7.381123594971611e+307,NaN,NaN
1318539600,121.244,122.613,120.954,122.082,1.107713247927113e+308,9.003243196443656e+307,1.107713247927113e+308,NaN,NaN,NaN,1.107713247927113e+308,9.003243196443656e+307,1.107713247927113e+308,NaN,NaN,NaN,1.107713247927113e+308,9.003243196443656e+307,1.107713247927113e+308,NaN,NaN,NaN
1318798800,122.082,122.64,120.82300000000001,120.915,-1.2811430775528189e+308,-7.040985758200519e+307,NaN,-1.2811430775528189e+308,NaN,NaN,-1.2811430775528189e+308,-7.040985758200519e+307,NaN,-1.2811430775528189e+308,NaN,NaN,-1.2811430775528189e+308,-7.040985758200519e+307,NaN,-1.2811430775528189e+308,NaN,NaN
