time,open,high,low,close,Plot,Plot,Shapes,Shapes,Plot,Plot,Plot,Plot,Shapes,Shapes,Plot,Plot,Plot,Plot,Shapes,Shapes,Plot,Plot
1182200400,1.34141,1.34371,1.33841,1.34271,1.147525459139072e+308,-5.789222039439357e+307,1.147525459139072e+308,NaN,NaN,NaN,1.147525459139072e+308,-5.789222039439357e+307,1.147525459139072e+308,NaN,NaN,NaN,1.147525459139072e+308,-5.789222039439357e+307,1.147525459139072e+308,NaN,NaN,NaN
1182286800,1.34271,1.34371,1.33961,1.34041,NaN,8.786657540185241e+307,NaN,NaN,NaN,NaN,NaN,8.786657540185241e+307,NaN,NaN,NaN,NaN,NaN,8.786657540185241e+307,NaN,NaN,NaN,NaN
1182373200,1.34041,1.34081,1.33721,1.33891,-7.059234921282671e+307,-1.0441918795628762e+308,-7.059234921282671e+307,NaN,NaN,NaN,-7.059234921282671e+307,-1.0441918795628762e+308,-7.059234921282671e+307,NaN,NaN,NaN,-7.059234921282671e+307,-1.0441918795628762e+308,-7.059234921282671e+307,NaN,NaN,NaN
1182459600,1.33891,1.34691,1.3380100000000001,1.34651,5.723015442651447e+307,1.350203087622321e+308,NaN,5.723015442651447e+307,NaN,NaN,5.723015442651447e+307,1.350203087622321e+308,NaN,5.723015442651447e+307,NaN,NaN,5.723015442651447e+307,1.350203087622321e+308,NaN,5.723015442651447e+307,NaN,NaN
1182718800,1.34651,1.34731,1.3439100000000002,1.3462100000000001,-8.686171725525967e+307,NaN,-8.686171725525967e+307,NaN,NaN,NaN,-8.686171725525967e+307,NaN,-8.686171725525967e+307,NaN,NaN,NaN,-8.686171725525967e+307,NaN,-8.686171725525967e+307,NaN,NaN,NaN
1182805200,1.3462100000000001,1.3479100000000002,1.34321,1.34541,1.0322503112021428e+308,-9.19217877456874e+307,NaN,NaN,NaN,NaN,1.0322503112021428e+308,-9.19217877456874e+307,NaN,NaN,NaN,NaN,1.0322503112021428e+308,-9.19217877456874e+307,NaN,NaN,NaN,NaN
1182891600,1.34541,1.34581,1.34151,1.34531,-1.3347619193971238e+308,7.45222133348567e+307,NaN,-1.3347619193971238e+308,NaN,NaN,-1.3347619193971238e+308,7.45222133348567e+307,NaN,-1.3347619193971238e+308,NaN,NaN,-1.3347619193971238e+308,7.45222133348567e+307,NaN,-1.3347619193971238e+308,NaN,NaN
1182978000,1.34531,1.3482100000000001,1.3423100000000001,1.34491,NaN,-1.1310693617365976e+308,NaN,NaN,NaN,NaN,NaN,-1.1310693617365976e+308,NaN,NaN,NaN,NaN,NaN,-1.1310693617365976e+308,NaN,NaN,NaN,NaN
1183064400,1.34491,1.3540100000000002,1.34301,1.35351,9.087055345274741e+307,1.344144161014862e+308,NaN,9.087055345274741e+307,NaN,NaN,9.087055345274741e+307,1.344144161014862e+308,NaN,9.087055345274741e+307,NaN,NaN,9.087055345274741e+307,1.344144161014862e+308,NaN,9.087055345274741e+307,NaN,NaN
1183323600,1.35351,1.36381,1.35281,1.3623100000000001,-7.366996374132042e+307,NaN,-7.366996374132042e+307,NaN,NaN,NaN,-7.366996374132042e+307,NaN,-7.366996374132042e+307,NaN,NaN,NaN,-7.366996374132042e+307,NaN,-7.366996374132042e+307,NaN,NaN,NaN
1183410000,1.3623100000000001,1.36341,1.3584100000000001,1.36081,1.1181342466794275e+308,-9.675782082296965e+307,NaN,NaN,NaN,NaN,1.1181342466794275e+308,-9.675782082296965e+307,NaN,NaN,NaN,NaN,1.1181342466794275e+308,-9.675782082296965e+307,NaN,NaN,NaN,NaN
1183496400,1.36081,1.36311,1.36061,1.36121,-1.3287722837769747e+308,7.844284953567471e+307,NaN,-1.3287722837769747e+308,NaN,NaN,-1.3287722837769747e+308,7.844284953567471e+307,NaN,-1.3287722837769747e+308,NaN,NaN,-1.3287722837769747e+308,7.844284953567471e+307,NaN,-1.3287722837769747e+308,NaN,NaN
1183582800,1.36121,1.36591,1.35791,1.35981,NaN,-1.190575263223107e+308,NaN,NaN,NaN,NaN,NaN,-1.190575263223107e+308,NaN,NaN,NaN,NaN,NaN,-1.190575263223107e+308,NaN,NaN,NaN,NaN
1183669200,1.35981,1.3641100000000002,1.35671,1.3624100000000001,9.5651280775678e+307,NaN,NaN,9.5651280775678e+307,NaN,NaN,9.5651280775678e+307,NaN,NaN,9.5651280775678e+307,NaN,NaN,9.5651280775678e+307,NaN,NaN,9.5651280775678e+307,NaN,NaN
1183928400,1.36331,1.36381,1.36101,1.36261,-7.754576283305345e+307,7.324064496891736e+307,NaN,NaN,NaN,NaN,-7.754576283305345e+307,7.324064496891736e+307,NaN,NaN,NaN,NaN,-7.754576283305345e+307,7.324064496891736e+307,NaN,NaN,NaN,NaN
1184014800,1.36261,1.37481,1.35941,1.37471,1.1769596278474247e+308,-5.937716294483437e+307,1.1769596278474247e+308,NaN,NaN,NaN,1.1769596278474247e+308,-5.937716294483437e+307,1.1769596278474247e+308,NaN,NaN,NaN,1.1769596278474247e+308,-5.937716294483437e+307,1.1769596278474247e+308,NaN,NaN,NaN
1184101200,1.37471,1.37871,1.37311,1.3745100000000001,NaN,9.0120363832955e+307,NaN,NaN,NaN,NaN,NaN,9.0120363832955e+307,NaN,NaN,NaN,NaN,NaN,9.0120363832955e+307,NaN,NaN,NaN,NaN
1184187600,1.3745100000000001,1.37981,1.3741100000000002,1.37891,-7.240305162443869e+307,-1.0709755292868697e+308,-7.240305162443869e+307,NaN,NaN,NaN,-7.240305162443869e+307,-1.0709755292868697e+308,-7.240305162443869e+307,NaN,NaN,NaN,-7.240305162443869e+307,-1.0709755292868697e+308,-7.240305162443869e+307,NaN,NaN,NaN
1184274000,1.37891,1.38141,1.3763100000000001,1.37871,5.869811490371285e+307,1.3848359623486305e+308,NaN,5.869811490371285e+307,NaN,NaN,5.869811490371285e+307,1.3848359623486305e+308,NaN,5.869811490371285e+307,NaN,NaN,5.869811490371285e+307,1.3848359623486305e+308,NaN,5.869811490371285e+307,NaN,NaN
